,Area Served,Callsign,Frequency(MHz),Purpose,Polarisation,Antenna Height (m),Antenna Pattern,Maximum ERP (W),Technical Specification Number,Licence Number,Site id,Site Name,Zone,Easting,Northing,Latitude,Longitude,State,BSL,Licence Area,Licence Area ID,Status,Deg,Min,Sec,Deg1,Min1,Sec1,Latitude in degrees,Longitude in degrees
2082,Solomon Frederick Mine,6ABCRN,97.1,Retransmission,V,10,OD,25.0,12000719,10805576,10009805,25 m Communications Tower 4.5 km NE of Solomon Aerodrome MOUNT SHEILA,0,0,0,22 13 41S,117 53 39E,WA,,,,Issued,22,13,41,117,53,39,22.228055555555553,117.89416666666668
2083,Solomon Mining Operation Area 1,6FMS,102.7,Retransmission,V,10,OD,50.0,1137671,1991589,141961,Broadcast Site 1 13 km NE of SOLOMON MOUNT SHEILA,0,0,0,22 8 56S,117 50 59E,WA,,,,Issued,22,8,56,117,50,59,22.148888888888887,117.84972222222221
2084,Solomon Mining Operation Area 1,6SAT,104.3,Retransmission,V,10,OD,50.0,1137672,1991588,141961,Broadcast Site 1 13 km NE of SOLOMON MOUNT SHEILA,0,0,0,22 8 56S,117 50 59E,WA,,,,Issued,22,8,56,117,50,59,22.148888888888887,117.84972222222221
2085,Solomon Mining Operation Area 1,6ABCCT,105.9,Retransmission,V,10,OD,50.0,1137673,1991586,141961,Broadcast Site 1 13 km NE of SOLOMON MOUNT SHEILA,0,0,0,22 8 56S,117 50 59E,WA,,,,Issued,22,8,56,117,50,59,22.148888888888887,117.84972222222221
2086,Solomon Mining Operation Area 1,6JJJ,107.5,Retransmission,V,10,OD,50.0,1137674,1991587,141961,Broadcast Site 1 13 km NE of SOLOMON MOUNT SHEILA,0,0,0,22 8 56S,117 50 59E,WA,,,,Issued,22,8,56,117,50,59,22.148888888888887,117.84972222222221
2087,Solomon Mining Operation Area 2,6FMS,96.3,Retransmission,V,10,OD,50.0,1137667,1991593,141963,Broadcast Site 2 18 km NE of SOLOMON MOUNT SHEILA,0,0,0,22 7 30S,117 55 15E,WA,,,,Issued,22,7,30,117,55,15,22.125,117.92083333333333
2088,Solomon Mining Operation Area 2,6SAT,97.9,Retransmission,V,10,OD,50.0,1137668,1991592,141963,Broadcast Site 2 18 km NE of SOLOMON MOUNT SHEILA,0,0,0,22 7 30S,117 55 15E,WA,,,,Issued,22,7,30,117,55,15,22.125,117.92083333333333
2089,Solomon Mining Operation Area 2,6ABCCT,99.5,Retransmission,V,10,OD,50.0,1137669,1991591,141963,Broadcast Site 2 18 km NE of SOLOMON MOUNT SHEILA,0,0,0,22 7 30S,117 55 15E,WA,,,,Issued,22,7,30,117,55,15,22.125,117.92083333333333
2090,Solomon Mining Operation Area 2,6JJJ,101.1,Retransmission,V,10,OD,50.0,1137670,1991590,141963,Broadcast Site 2 18 km NE of SOLOMON MOUNT SHEILA,0,0,0,22 7 30S,117 55 15E,WA,,,,Issued,22,7,30,117,55,15,22.125,117.92083333333333
2091,South Flank Mining Area,6SBSCH,89.5,Retransmission,V,42,OD,30.0,12000492,10513446,10009940,BHP 50m tower Grand Central South Flank Mining Area NEWMAN,0,0,0,22 58 44S,118 54 11E,WA,,,,Issued,22,58,44,118,54,11,22.978888888888886,118.90305555555557
2092,South Flank Mining Area,6FMS,92.1,Retransmission,V,42,OD,30.0,12000493,10513813,10009940,BHP 50m tower Grand Central South Flank Mining Area NEWMAN,0,0,0,22 58 44S,118 54 11E,WA,,,,Issued,22,58,44,118,54,11,22.978888888888886,118.90305555555557
2093,South Flank Mining Area,6SAT,93.7,Retransmission,V,42,OD,30.0,12000494,10513814,10009940,BHP 50m tower Grand Central South Flank Mining Area NEWMAN,0,0,0,22 58 44S,118 54 11E,WA,,,,Issued,22,58,44,118,54,11,22.978888888888886,118.90305555555557
2094,South Flank Mining Area,6ABCRN,95.9,Retransmission,V,42,OD,30.0,12000495,10513815,10009940,BHP 50m tower Grand Central South Flank Mining Area NEWMAN,0,0,0,22 58 44S,118 54 11E,WA,,,,Issued,22,58,44,118,54,11,22.978888888888886,118.90305555555557
2095,South Flank Mining Area,6ABCFM,99.1,Retransmission,V,42,OD,30.0,12000496,10513816,10009940,BHP 50m tower Grand Central South Flank Mining Area NEWMAN,0,0,0,22 58 44S,118 54 11E,WA,,,,Issued,22,58,44,118,54,11,22.978888888888886,118.90305555555557
2096,South Flank Mining Area,6JJJ,100.7,Retransmission,V,42,OD,30.0,12000497,10513817,10009940,BHP 50m tower Grand Central South Flank Mining Area NEWMAN,0,0,0,22 58 44S,118 54 11E,WA,,,,Issued,22,58,44,118,54,11,22.978888888888886,118.90305555555557
2097,South Flank Mining Area,6ABCGS,102.3,Retransmission,V,42,OD,30.0,12000498,10513818,10009940,BHP 50m tower Grand Central South Flank Mining Area NEWMAN,0,0,0,22 58 44S,118 54 11E,WA,,,,Issued,22,58,44,118,54,11,22.978888888888886,118.90305555555557
2098,South Flank Mining Area,6ABCCT,103.9,Retransmission,V,42,OD,30.0,12000499,10513819,10009940,BHP 50m tower Grand Central South Flank Mining Area NEWMAN,0,0,0,22 58 44S,118 54 11E,WA,,,,Issued,22,58,44,118,54,11,22.978888888888886,118.90305555555557
2099,South Flank Mining Area,6WF,105.5,Retransmission,V,42,OD,30.0,12000500,10513820,10009940,BHP 50m tower Grand Central South Flank Mining Area NEWMAN,0,0,0,22 58 44S,118 54 11E,WA,,,,Issued,22,58,44,118,54,11,22.978888888888886,118.90305555555557
2100,South Flank Mining Area,6ABCRR,107.1,Retransmission,V,42,OD,30.0,12000501,10513821,10009940,BHP 50m tower Grand Central South Flank Mining Area NEWMAN,0,0,0,22 58 44S,118 54 11E,WA,,,,Issued,22,58,44,118,54,11,22.978888888888886,118.90305555555557
2101,South Walker Creek Mine,4HIT,102.3,Retransmission,V,30,OD,150.0,10014381,10459543,405072,Walker Pit Site Coal Mine SOUTH WALKER CREEK,0,0,0,21 47 4S,148 28 27E,QLD,,,,Issued,21,47,4,148,28,27,21.784444444444446,148.47416666666666
2102,Southern Agricultural,6PNN,92.1,National,M,126,OD,80000.0,1130959,1192781,41036,Broadcast Australia Site Tower Road MT BARKER,0,0,0,34 39 21S,117 38 51E,WA,,,,Issued,34,39,21,117,38,51,34.655833333333334,117.64750000000001
2103,Southern Agricultural,6JJJ,92.9,National,M,126,OD,80000.0,10000038,1153129,41036,Broadcast Australia Site Tower Road MT BARKER,0,0,0,34 39 21S,117 38 51E,WA,,,,Issued,34,39,21,117,38,51,34.655833333333334,117.64750000000001
2104,Southern Agricultural,6ABCFM,94.5,National,M,126,OD,80000.0,10000040,1150245,41036,Broadcast Australia Site Tower Road MT BARKER,0,0,0,34 39 21S,117 38 51E,WA,,,,Issued,34,39,21,117,38,51,34.655833333333334,117.64750000000001
2105,Southern Agricultural,6ABCRN,96.9,National,M,126,OD,80000.0,10000039,1153130,41036,Broadcast Australia Site Tower Road MT BARKER,0,0,0,34 39 21S,117 38 51E,WA,,,,Issued,34,39,21,117,38,51,34.655833333333334,117.64750000000001
2106,Southern Cross,,88.7,HPON,M,10,OD,50.0,10004581,1152323,151284,Broadcast Site Antares St SOUTHERN CROSS,0,0,0,31 13 59S,119 19 41E,WA,,,,Issued,31,13,59,119,19,41,31.233055555555556,119.32805555555555
2107,Southern Cross,6MER,102.3,Commercial,V,50,OD,250.0,10005204,1158939,142299,Broadcast Site  Wimmera Hill Reserve off Canopus Street SOUTHERN CROSS,0,0,0,31 14 3S,119 19 27E,WA,10008.0,MERREDIN RA1,,Issued,31,14,3,119,19,27,31.234166666666667,119.32416666666666
2108,Southern Cross,6JJJ,103.9,Retransmission,M,30,OD,100.0,10000171,1158357,142299,Broadcast Site  Wimmera Hill Reserve off Canopus Street SOUTHERN CROSS,0,0,0,31 14 3S,119 19 27E,WA,,,,Issued,31,14,3,119,19,27,31.234166666666667,119.32416666666666
2109,Southern Cross,6ABCRR,106.3,National,M,73,OD,1000.0,10001304,1198525,29358,Telstra Microwave Site Ghooli 18km E of SOUTHERN CROSS,0,0,0,31 16 34S,119 30 33E,WA,,,,Issued,31,16,34,119,30,33,31.27611111111111,119.50916666666667
2110,Southern Cross,6ABCRN,107.9,National,M,73,OD,1000.0,10000166,1198565,29358,Telstra Microwave Site Ghooli 18km E of SOUTHERN CROSS,0,0,0,31 16 34S,119 30 33E,WA,,,,Issued,31,16,34,119,30,33,31.27611111111111,119.50916666666667
2111,Southern Downs,4ABCFM,101.7,National,M,150,OD,80000.0,1297001,1150314,37599,Broadcast Australia Mast Television Drive PASSCHENDAELE,0,0,0,28 32 9S,151 49 58E,QLD,,,,Issued,28,32,9,151,49,58,28.535833333333336,151.83277777777778
2112,Southern Downs,4JJJ,103.3,National,M,150,OD,80000.0,8561001,1151831,37599,Broadcast Australia Mast Television Drive PASSCHENDAELE,0,0,0,28 32 9S,151 49 58E,QLD,,,,Issued,28,32,9,151,49,58,28.535833333333336,151.83277777777778
2113,Southern Downs,4QS,104.9,National,M,150,OD,80000.0,1299001,1150326,37599,Broadcast Australia Mast Television Drive PASSCHENDAELE,0,0,0,28 32 9S,151 49 58E,QLD,,,,Issued,28,32,9,151,49,58,28.535833333333336,151.83277777777778
2114,Southern Downs,4ABCRN,106.5,National,M,150,OD,80000.0,1298001,1150329,37599,Broadcast Australia Mast Television Drive PASSCHENDAELE,0,0,0,28 32 9S,151 49 58E,QLD,,,,Issued,28,32,9,151,49,58,28.535833333333336,151.83277777777778
2115,Speed,8SAT,95.3,Commercial,M,30,OD,5000.0,1136739,1955668,140666,Flow FM Site 1109 Desert Rd TURRIFF,0,0,0,35 28 35S,142 22 4E,VIC,10147.0,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,,Issued,35,28,35,142,22,4,35.47638888888889,142.36777777777777
2116,Spencer Gulf North,5AU,97.9,Commercial,M,82,DA,20000.0,12000211,10285559,24650,Broadcast Australia Site TV Track THE BLUFF,0,0,0,33 6 14S,138 9 51E,SA,4193.0,SPENCER GULF NORTH RA1,,Issued,33,6,14,138,9,51,33.10388888888889,138.16416666666666
2117,Spencer Gulf North,5PNN,102.7,National,M,82,OD,70000.0,10010704,1189260,24650,Broadcast Australia Site TV Track THE BLUFF,0,0,0,33 6 14S,138 9 51E,SA,,,,Issued,33,6,14,138,9,51,33.10388888888889,138.16416666666666
2118,Spencer Gulf North,5JJJ,103.5,National,M,82,OD,70000.0,10007690,1152238,24650,Broadcast Australia Site TV Track THE BLUFF,0,0,0,33 6 14S,138 9 51E,SA,,,,Issued,33,6,14,138,9,51,33.10388888888889,138.16416666666666
2119,Spencer Gulf North,5ABCFM,104.3,National,M,82,OD,70000.0,3104001,1198424,24650,Broadcast Australia Site TV Track THE BLUFF,0,0,0,33 6 14S,138 9 51E,SA,,,,Issued,33,6,14,138,9,51,33.10388888888889,138.16416666666666
2120,Spencer Gulf North,5AUU,105.9,Commercial,M,82,OD,20000.0,10010703,1384942,24650,Broadcast Australia Site TV Track THE BLUFF,0,0,0,33 6 14S,138 9 51E,SA,4195.0,SPENCER GULF NORTH RA1,,Issued,33,6,14,138,9,51,33.10388888888889,138.16416666666666
2121,Spencer Gulf North,5ABCRN,106.7,National,M,82,OD,70000.0,5686001,1198434,24650,Broadcast Australia Site TV Track THE BLUFF,0,0,0,33 6 14S,138 9 51E,SA,,,,Issued,33,6,14,138,9,51,33.10388888888889,138.16416666666666
2122,Spring Gully Gasfield,4JJJ,105.1,Retransmission,V,50,OD,20.0,1135701,1945106,9009827,Origin Energy Repeater Site 52km ESE of Injune SPRING GULLY GASFIELD,0,0,0,25 57 12S,149 3 52E,QLD,,,,Issued,25,57,12,149,3,52,25.953333333333333,149.06444444444446
2123,Spring Gully Gasfield,4ZR,106.7,Retransmission,V,50,OD,20.0,10014616,1159522,9009827,Origin Energy Repeater Site 52km ESE of Injune SPRING GULLY GASFIELD,0,0,0,25 57 12S,149 3 52E,QLD,,,,Issued,25,57,12,149,3,52,25.953333333333333,149.06444444444446
2124,Springsure,4SBSFM,99.3,Retransmission,V,20,OD,300.0,1132640,1564128,18056,Shire Council Site RODDAS LOOKOUT,0,0,0,24 8 32S,148 9 15E,QLD,,,,Issued,24,8,32,148,9,15,24.142222222222223,148.15416666666667
2125,Springsure,4ABCRN,100.9,National,M,52,OD,800.0,1347001,1198698,18023,Telstra Radio Terminal RODDAS LOOKOUT,0,0,0,24 8 30S,148 9 1E,QLD,,,,Issued,24,8,30,148,9,1,24.141666666666666,148.15027777777777
2126,St Arnaud,,106.1,HPON,M,30,OD,50.0,3066001,1171002,48482,CB Repeater Site Lot 88 Sect D off Sunraysia Hwy ST ARNAUD,0,0,0,36 35 55S,143 14 14E,VIC,,,,Issued,36,35,55,143,14,14,36.59861111111111,143.23722222222221
2127,St George,,102.1,HPON,V,27,OD,100.0,10004035,1170738,142634,Broadcast Site Lot 50 Carnarvon Highway ST GEORGE,0,0,0,28 2 42S,148 35 58E,QLD,,,,Issued,28,2,42,148,35,58,28.045,148.59944444444446
2128,St George,4ROM,102.9,Commercial,M,36,OD,100.0,10005451,1158228,401200,Optus Site Reservoir Grey St & Klinge La ST GEORGE,0,0,0,28 2 15S,148 34 53E,QLD,10229.0,ROMA RA1,,Issued,28,2,15,148,34,53,28.0375,148.58138888888888
2129,St George,,103.7,HPON,M,60,OD,100.0,10004034,1153477,15491,Broadcast Australia Site 5.6 km NNW of ST GEORGE,0,0,0,27 59 41S,148 34 1E,QLD,,,,Issued,27,59,41,148,34,1,27.994722222222222,148.56694444444443
2130,St George,4ZR,105.3,Commercial,M,36,OD,10.0,10003833,1567605,401200,Optus Site Reservoir Grey St & Klinge La ST GEORGE,0,0,0,28 2 15S,148 34 53E,QLD,10227.0,ROMA RA1,,Issued,28,2,15,148,34,53,28.0375,148.58138888888888
2131,St George,4ABCRN,107.7,National,M,74,OD,100.0,10003890,1198779,15491,Broadcast Australia Site 5.6 km NNW of ST GEORGE,0,0,0,27 59 41S,148 34 1E,QLD,,,,Issued,27,59,41,148,34,1,27.994722222222222,148.56694444444443
2132,St Georges Basin,2ST,91.7,Commercial,M,70,DA,1000.0,1133225,1904975,9000991,Shoalhaven City Council Tower  Council Waste Depot Huskisson Rd HUSKISSON,0,0,0,35 2 3S,150 39 26E,NSW,4133.0,NOWRA RA1,,Issued,35,2,3,150,39,26,35.034166666666664,150.65722222222223
2133,St Helens,7RGS,90.5,Commercial,V,15,OD,100.0,1137829,10679104,700695,Comms Site Lookout FLAGSTAFF HILL,0,0,0,41 21 27S,148 14 14E,TAS,1150791.0,SCOTTSDALE RA1,,Issued,41,21,27,148,14,14,41.3575,148.23722222222221
2134,St Helens,7SD,92.1,Commercial,V,15,OD,100.0,1137828,10679107,700695,Comms Site Lookout FLAGSTAFF HILL,0,0,0,41 21 27S,148 14 14E,TAS,4223.0,SCOTTSDALE RA1,,Issued,41,21,27,148,14,14,41.3575,148.23722222222221
2135,St Helens,7BOD,93.7,Community,M,10,OD,200.0,10011376,1170803,700695,Comms Site Lookout FLAGSTAFF HILL,0,0,0,41 21 27S,148 14 14E,TAS,1150792.0,BREAK ODAY RA1,,Issued,41,21,27,148,14,14,41.3575,148.23722222222221
2136,St Helens,7ABCRN,96.1,National,M,31,OD,100.0,5570006,1198334,33506,Broadcast Australia Site off St Helens Point Rd  3km SW of STIEGLITZ,0,0,0,41 20 1S,148 17 13E,TAS,,,,Issued,41,20,1,148,17,13,41.33361111111111,148.28694444444443
2137,St Lawrence,4ABCRR,94.9,Retransmission,V,33,DA,30.0,10010906,1985761,150392,Sportsground Bldg 1 Railway Pde ST LAWRENCE,0,0,0,22 20 47S,149 31 36E,QLD,,,,Issued,22,20,47,149,31,36,22.34638888888889,149.52666666666667
2138,St Lawrence,4ABCRN,95.7,Retransmission,V,33,DA,30.0,1130739,1143108,150392,Sportsground Bldg 1 Railway Pde ST LAWRENCE,0,0,0,22 20 47S,149 31 36E,QLD,,,,Issued,22,20,47,149,31,36,22.34638888888889,149.52666666666667
2139,St Lawrence,4SBSFM,97.3,Retransmission,V,33,DA,30.0,1133173,10168072,150392,Sportsground Bldg 1 Railway Pde ST LAWRENCE,0,0,0,22 20 47S,149 31 36E,QLD,,,,Issued,22,20,47,149,31,36,22.34638888888889,149.52666666666667
2140,St Marys,7BOD,100.3,Community,M,16,OD,200.0,10010793,1170802,153394,Broadcast Site South Sister ST MARYS,0,0,0,41 32 4S,148 10 18E,TAS,1150792.0,BREAK ODAY RA1,,Issued,41,32,4,148,10,18,41.53444444444444,148.17166666666665
2141,St Marys,7ABCRN,101.1,National,M,11,OD,300.0,6683001,1198332,33476,Telstra and NTA Site SOUTH SISTER,0,0,0,41 32 3S,148 10 18E,TAS,,,,Issued,41,32,3,148,10,18,41.534166666666664,148.17166666666665
2142,St Marys,7NT,102.7,National,M,11,OD,300.0,5570005,1153131,33476,Telstra and NTA Site SOUTH SISTER,0,0,0,41 32 3S,148 10 18E,TAS,,,,Issued,41,32,3,148,10,18,41.534166666666664,148.17166666666665
2143,St Marys,7RGS,103.5,Commercial,M,11,OD,300.0,1137811,10679095,33476,Telstra and NTA Site SOUTH SISTER,0,0,0,41 32 3S,148 10 18E,TAS,1150791.0,SCOTTSDALE RA1,,Issued,41,32,3,148,10,18,41.534166666666664,148.17166666666665
2144,St Marys,7SD,105.1,Commercial,M,11,OD,300.0,1137827,10679099,33476,Telstra and NTA Site SOUTH SISTER,0,0,0,41 32 3S,148 10 18E,TAS,4223.0,SCOTTSDALE RA1,,Issued,41,32,3,148,10,18,41.534166666666664,148.17166666666665
2145,St Pauls,4ACR,106.7,Community,M,10,OD,10.0,10003499,1171145,40915,Broadcast Site St Pauls MOA ISLAND,0,0,0,10 11 11S,142 19 52E,QLD,10202.0,ST PAULS RA1,,Issued,10,11,11,142,19,52,10.186388888888889,142.3311111111111
2146,Stanley,7SEA,105.7,Commercial,V,7,DA,100.0,12000326,10583905,10013586,Burnie Bcing Site The Nut  Browns Rd STANLEY,0,0,0,40 45 41S,145 18 2E,TAS,1150793.0,BURNIE RA1,,Issued,40,45,41,145,18,2,40.76138888888889,145.30055555555558
2147,Stanley,7BU,107.3,Commercial,V,7,DA,100.0,12000274,10583882,10013586,Burnie Bcing Site The Nut  Browns Rd STANLEY,0,0,0,40 45 41S,145 18 2E,TAS,4219.0,BURNIE RA1,,Issued,40,45,41,145,18,2,40.76138888888889,145.30055555555558
2148,Stanthorpe,4BRZ,90.1,Commercial,M,30,OD,100.0,1133271,1159656,35078,Rebel Media Monopole Mt Marlay  2 Lock St STANTHORPE,0,0,0,28 39 13S,151 56 49E,QLD,1150711.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,28,39,13,151,56,49,28.65361111111111,151.94694444444445
2149,Stanthorpe,4WK,91.5,Commercial,M,30,OD,100.0,10008581,1158884,130337,Axicom Tower Mt Marlay  off Lock St STANTHORPE,0,0,0,28 39 14S,151 56 47E,QLD,4187.0,TOOWOOMBA/WARWICK RA1,,Issued,28,39,14,151,56,47,28.653888888888886,151.9463888888889
2150,Stanthorpe,,93.1,HPON,V,15,OD,25.0,10008593,1170007,152915,Central Hotel 140 High St STANTHORPE,0,0,0,28 39 18S,151 56 5E,QLD,,,,Issued,28,39,18,151,56,5,28.654999999999998,151.93472222222223
2151,Stanthorpe,4RBL,97.1,Commercial,M,30,OD,100.0,10008599,1155132,35078,Rebel Media Monopole Mt Marlay  2 Lock St STANTHORPE,0,0,0,28 39 13S,151 56 49E,QLD,10216.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,28,39,13,151,56,49,28.65361111111111,151.94694444444445
2152,Stanthorpe,4RGD,97.9,Commercial,V,20,OD,100.0,10008580,1159179,9000581,HaleNet Tower Lock St Mt Marlay STANTHORPE,0,0,0,28 39 13S,151 56 49E,QLD,1150094.0,TOOWOOMBA/WARWICK RA1,,Issued,28,39,13,151,56,49,28.65361111111111,151.94694444444445
2153,Stanthorpe,2TEN,98.7,Community,M,30,OD,100.0,10008444,1155180,35078,Rebel Media Monopole Mt Marlay  2 Lock St STANTHORPE,0,0,0,28 39 13S,151 56 49E,QLD,10213.0,TENTERFIELD RA1,,Issued,28,39,13,151,56,49,28.65361111111111,151.94694444444445
2154,Stanthorpe,4AK,99.5,Commercial,M,30,OD,100.0,10008579,1158883,130337,Axicom Tower Mt Marlay  off Lock St STANTHORPE,0,0,0,28 39 14S,151 56 47E,QLD,4166.0,TOOWOOMBA/WARWICK RA1,,Issued,28,39,14,151,56,47,28.653888888888886,151.9463888888889
2155,Stanthorpe,4GR,100.3,Commercial,V,20,OD,100.0,10008598,1159178,9000581,HaleNet Tower Lock St Mt Marlay STANTHORPE,0,0,0,28 39 13S,151 56 49E,QLD,4174.0,TOOWOOMBA/WARWICK RA1,,Issued,28,39,13,151,56,49,28.65361111111111,151.94694444444445
2156,Stawell,,93.7,HPON,M,30,OD,50.0,10004791,1170734,51170,Big Hill Rd STAWELL,0,0,0,37 3 16S,142 47 20E,VIC,,,,Issued,37,3,16,142,47,20,37.05444444444444,142.7888888888889
2157,Stonehenge,4ABCRN,100.3,Retransmission,V,15,OD,30.0,1130728,11027565,152741,Broadcast Site 20 Stratford st STONEHENGE,0,0,0,24 21 17S,143 17 15E,QLD,,,,Issued,24,21,17,143,17,15,24.354722222222225,143.2875
2158,Strahan,7SBSFM,94.7,Retransmission,V,20,OD,100.0,1134130,1934127,140516,Broadcast Monopole  Council Site Strahan Airport  Macquarie Heads Rd STRAHAN,0,0,0,42 9 10S,145 17 33E,TAS,,,,Issued,42,9,10,145,17,33,42.15277777777778,145.2925
2159,Strahan,7JJJ,101.9,Retransmission,V,26,OD,100.0,1131064,1147348,140516,Broadcast Monopole  Council Site Strahan Airport  Macquarie Heads Rd STRAHAN,0,0,0,42 9 10S,145 17 33E,TAS,,,,Issued,42,9,10,145,17,33,42.15277777777778,145.2925
2160,Strahan,7AUS,103.5,Commercial,V,10,DA,25.0,10011366,10584092,140516,Broadcast Monopole  Council Site Strahan Airport  Macquarie Heads Rd STRAHAN,0,0,0,42 9 10S,145 17 33E,TAS,10311.0,QUEENSTOWN RA1,,Issued,42,9,10,145,17,33,42.15277777777778,145.2925
2161,Strahan,7XS,105.1,Commercial,M,15,OD,25.0,10010491,1156059,140516,Broadcast Monopole  Council Site Strahan Airport  Macquarie Heads Rd STRAHAN,0,0,0,42 9 10S,145 17 33E,TAS,4222.0,QUEENSTOWN RA1,,Issued,42,9,10,145,17,33,42.15277777777778,145.2925
2162,Strahan,7ABCRN,105.9,National,M,26,OD,50.0,6586005,1198325,199243,Broadcast Australia Site off Ocean Beach Rd STRAHAN,0,0,0,42 8 57S,145 18 9E,TAS,,,,Issued,42,8,57,145,18,9,42.149166666666666,145.3025
2163,Strahan,7ABCRR,107.5,National,M,26,OD,50.0,6625007,1198338,199243,Broadcast Australia Site off Ocean Beach Rd STRAHAN,0,0,0,42 8 57S,145 18 9E,TAS,,,,Issued,42,8,57,145,18,9,42.149166666666666,145.3025
2164,Strathalbyn,5EFM,94.7,Community,V,17,OD,100.0,10010700,1172250,150378,Broadcast Site 26 Summerhill Road STRATHALBYN,0,0,0,35 16 8S,138 55 18E,SA,1150781.0,VICTOR HARBOR RA1,,Issued,35,16,8,138,55,18,35.26888888888889,138.92166666666665
2165,Streaky Bay,8SAT,99.3,Commercial,M,40,OD,4000.0,10014410,1151030,25228,Flow FM Mast Council Site  Medlingie Hill  941 Medlingie Hill Rd MARYVALE,0,0,0,32 48 49S,134 29 2E,SA,10147.0,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,,Issued,32,48,49,134,29,2,32.81361111111111,134.48388888888888
2166,Streaky Bay,5ABCRN,100.9,National,M,117,DA,2000.0,10002908,1198419,25224,NE AM Mast BAI Comms Site  29 Stanley Williams Rd STREAKY BAY,0,0,0,32 45 23S,134 11 33E,SA,,,,Issued,32,45,23,134,11,33,32.756388888888885,134.1925
2167,Streaky Bay,5JJJ,103.3,Retransmission,M,117,DA,2000.0,10010681,1156482,25224,NE AM Mast BAI Comms Site  29 Stanley Williams Rd STREAKY BAY,0,0,0,32 45 23S,134 11 33E,SA,,,,Issued,32,45,23,134,11,33,32.756388888888885,134.1925
2168,Sue Island,4ACR,105.9,Community,M,10,OD,10.0,10003501,1172210,21650,Broadcast Site Yessie St SUE ISLAND,0,0,0,10 12 20S,142 49 40E,QLD,10204.0,SUE ISLAND RA1,,Issued,10,12,20,142,49,40,10.205555555555556,142.82777777777778
2169,Sunbury,3NRG,99.3,Community,M,30,DA,400.0,10008378,1170537,8000009,Building 19 Former Victoria University Campus  Circular Drive SUNBURY,0,0,0,37 35 45S,144 43 49E,VIC,1150689.0,SUNBURY RA1,,Issued,37,35,45,144,43,49,37.59583333333334,144.7302777777778
2170,Sunrise Dam,6ABCRN,96.1,Retransmission,V,16,OD,100.0,1138064,1991722,139855,Sunrise Dam 50 km S of LAVERTON,0,0,0,29 4 52S,122 24 30E,WA,,,,Issued,29,4,52,122,24,30,29.08111111111111,122.40833333333335
2171,Sunrise Dam,6FMS,97.7,Retransmission,V,16,OD,100.0,1138063,1991723,139855,Sunrise Dam 50 km S of LAVERTON,0,0,0,29 4 52S,122 24 30E,WA,,,,Issued,29,4,52,122,24,30,29.08111111111111,122.40833333333335
2172,Surat,,94.7,HPON,M,65,OD,25.0,10004036,1171076,14835,Surat Water Tower SURAT,0,0,0,27 9 28S,149 4 11E,QLD,,,,Issued,27,9,28,149,4,11,27.157777777777778,149.06972222222223
2173,Surat,4ABCRN,107.5,National,M,65,OD,100.0,10003893,1198759,151460,BA Site Mt Walpanara NOORINDOO,0,0,0,27 8 36S,149 8 8E,QLD,,,,Issued,27,8,36,149,8,8,27.143333333333334,149.13555555555556
2174,Sutherland,2SSR,99.7,Community,M,30,DA,200.0,4842001,1385153,205385,Sutherland Council Chambers Eton Street SUTHERLAND,0,0,0,34 1 50S,151 3 35E,NSW,4842.0,SUTHERLAND RA1,,Issued,34,1,50,151,3,35,34.03055555555555,151.05972222222223
2175,SW Slopes/E Riverina,2ABCFM,88.3,National,M,61,OD,80000.0,3007601,1198644,9957,Broadcast Mast Broadcast Australia Site Mt Ulandra Bethungra Rd BETHUNGRA,0,0,0,34 49 13S,147 54 5E,NSW,,,,Issued,34,49,13,147,54,5,34.82027777777778,147.9013888888889
2176,SW Slopes/E Riverina,2ABCRN,89.1,National,M,61,OD,80000.0,6304601,1198627,9957,Broadcast Mast Broadcast Australia Site Mt Ulandra Bethungra Rd BETHUNGRA,0,0,0,34 49 13S,147 54 5E,NSW,,,,Issued,34,49,13,147,54,5,34.82027777777778,147.9013888888889
2177,SW Slopes/E Riverina,2RVR,89.9,National,M,61,OD,80000.0,5006601,1198630,9957,Broadcast Mast Broadcast Australia Site Mt Ulandra Bethungra Rd BETHUNGRA,0,0,0,34 49 13S,147 54 5E,NSW,,,,Issued,34,49,13,147,54,5,34.82027777777778,147.9013888888889
